instance_id,gold_pass,fix_generated,patch_len,diff_size_chars,files_modified,num_turns,total_cost_usd,elapsed_s,tool_count,tool_used,comp_ignore,comp_generate_run,comp_gen_run_iterate,comp_full_pipeline,comp_generate_only,comp_other,adversarial_review_used,revised_after_failure,submitted_despite_failure,v009_verdict,v009_confidence,generate_count,run_count,test_pass_total,test_fail_total,test_error_count,review_score_mean,review_score_max,total_actions,action_pct_edit,action_pct_search,action_pct_bash,first_edit_pct,first_edit_action,loop_count,action_entropy,parkinson_ratio,total_input_tokens,total_output_tokens,total_cache_create_tokens,total_cache_read_tokens,total_thinking_tokens,total_tokens,n_thinking_blocks,token_efficiency_ratio,cache_hit_ratio,token_budget_utilization,tokens_per_edit,thinking_to_output_ratio,context_growth_rate
sphinx-doc__sphinx-7738,0,1,962,962,2,31,0.49493804999999996,248.1,3,1,0,0,0,1,0,0,1,0,1,0,0.35,1,1,0,0,1,0.35,0.35,33,0.18181818181818182,0.30303030303030304,0.5151515151515151,0.3939393939393939,13,21,2.563124396351206,0.3939393939393939,267,10922,61336,1274356,3013,1346881,10,0.008109105407233452,0.9461533721241892,6.734405,224480.16666666666,0.27586522614905695,1150.5106019513225
sphinx-doc__sphinx-7975,1,1,708,708,1,14,0.37310849999999995,161.8,3,1,0,0,0,1,0,0,1,0,1,0,0.35,1,1,0,0,1,0.35,0.35,13,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.3076923076923077,4,8,1.584962500721156,0.3076923076923077,24,4119,40946,476647,749,521736,4,0.007894797368784214,0.9135788981400556,2.60868,521736.0,0.18184025248846808,1473.5846153846155
sphinx-doc__sphinx-8273,0,1,1607,1607,1,14,0.17502525,69.2,2,1,0,1,0,0,0,0,0,0,0,,,1,1,8,0,0,,,13,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.38461538461538464,5,7,2.584962500721156,0.38461538461538464,90,2578,38345,381930,403,422943,2,0.006095384011557113,0.9030294862428271,2.114715,84588.6,0.15632273079906905,875.6157128788705
sphinx-doc__sphinx-8282,0,1,2252,2252,1,24,0.3363696,147.5,4,1,0,0,0,1,0,0,1,0,1,0,0.58,1,1,0,0,1,0.53,0.58,23,0.2608695652173913,0.34782608695652173,0.391304347826087,0.4782608695652174,11,14,2.7676461209612233,0.4782608695652174,2900,7097,52379,778860,812,841236,5,0.008436395969739763,0.9258519606864185,4.20618,140206.0,0.11441454135550233,1018.2508876633677
sphinx-doc__sphinx-8435,1,1,3113,3113,1,31,0.80135145,412.8,3,1,0,0,0,1,0,0,1,0,1,0,0.2,1,1,0,0,1,0.2,0.2,33,0.12121212121212122,0.36363636363636365,0.5151515151515151,0.3939393939393939,13,15,2.6533255021937237,0.3939393939393939,3568,23526,94695,1630176,5981,1751965,13,0.013428350452206523,0.9304843418675601,8.759825,437991.25,0.25422936325767237,2077.6165328360275
sphinx-doc__sphinx-8506,0,1,750,750,1,20,0.2552544,147.2,4,1,0,0,0,1,0,0,1,1,1,0,0.35,1,2,0,0,2,0.35,0.35,19,0.05263157894736842,0.3157894736842105,0.631578947368421,0.3684210526315789,7,12,1.991076059838222,0.3684210526315789,99,4631,44643,604630,693,654003,3,0.00708100727366694,0.9245064625085818,3.270015,654003.0,0.1496437054631829,912.3846153846151
sphinx-doc__sphinx-8595,0,1,638,638,1,16,0.1833147,101.6,3,1,0,0,0,1,0,0,1,0,1,0,0.72,1,1,0,0,1,0.72,0.72,15,0.06666666666666667,0.3333333333333333,0.6,0.3333333333333333,5,7,2.217021885879718,0.3333333333333333,93,2385,37083,446108,108,485669,2,0.004910751973051605,0.9185432877124132,2.428345,485669.0,0.045283018867924525,734.921926910299
sphinx-doc__sphinx-8627,1,1,2986,2986,1,31,0.6108309000000001,213.1,2,1,0,1,0,0,0,0,0,0,0,,,1,1,1,1,0,,,34,0.14705882352941177,0.14705882352941177,0.7058823529411765,0.4411764705882353,15,24,2.0068587897113637,0.4411764705882353,194,11902,103421,1831437,2292,1946954,11,0.006113138779858179,0.9406678329328787,9.73477,389390.8,0.19257267686103177,1306.7112481590573
sphinx-doc__sphinx-8713,1,1,952,952,1,21,0.25557720000000006,101.4,3,1,0,0,0,1,0,0,1,0,1,0,0.65,1,1,0,0,1,0.65,0.65,20,0.05,0.25,0.7,0.35,7,13,1.929309207916729,0.35,97,3291,41398,579838,209,624624,2,0.005268769691846615,0.9282992648377264,3.12312,624624.0,0.06350653296870253,909.0486638777423
sphinx-doc__sphinx-8721,1,1,548,548,1,13,0.16299704999999998,61.7,3,1,0,0,0,1,0,0,1,0,1,0,0.67,1,1,0,0,1,0.67,0.67,12,0.08333333333333333,0.25,0.6666666666666666,0.4166666666666667,5,7,2.049452072789394,0.4166666666666667,88,1842,42464,363174,253,407568,3,0.004519491226004004,0.891075845012366,2.03784,407568.0,0.13735070575461455,1095.3638655462182
sphinx-doc__sphinx-8801,1,1,1266,1266,1,31,0.6793690499999999,262.6,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,34,0.029411764705882353,0.29411764705882354,0.6764705882352942,0.4117647058823529,14,25,1.8404494901438473,0.4117647058823529,122,15290,81379,1685889,3090,1782680,10,0.008576973994210963,0.945704781564835,8.9134,1782680.0,0.20209287115761937,1811.5089982481284
sympy__sympy-11400,0,1,788,788,1,22,0.25571145,78.9,3,1,0,0,0,1,0,0,1,0,1,0,0.45,1,1,0,0,1,0.89,0.89,21,0.047619047619047616,0.23809523809523808,0.7142857142857143,0.47619047619047616,10,14,1.8709505944546687,0.47619047619047616,4301,3002,47193,593862,235,648358,3,0.004630158029977266,0.9159476708855293,3.24179,648358.0,0.07828114590273151,901.5784550878889
sympy__sympy-11870,0,1,1029,1029,1,0,0,600,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,,,19,0.10526315789473684,0.2631578947368421,0.631578947368421,0.6842105263157895,13,10,2.30827083453526,0.6842105263157895,102,22277,118773,1379632,4014,1520784,8,0.01464836557985881,0.9071847152521331,7.60392,760392.0,0.1801858418997172,3078.723376623377
sympy__sympy-11897,0,1,478,478,1,31,0.36999869999999996,107.7,0,0,1,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,,,31,0.03225806451612903,0.1935483870967742,0.7741935483870968,0.967741935483871,30,22,1.641946032206046,0.967741935483871,107,4598,42403,890303,687,937411,6,0.004904998981236619,0.9497466959530024,4.687055,937411.0,0.14941278816876902,744.3039306429719
sympy__sympy-12171,0,1,671,671,1,29,0.37517625,142.0,5,1,0,0,0,1,0,0,1,1,1,0,0.42,1,3,0,0,3,0.38,0.38,28,0.03571428571428571,0.17857142857142858,0.7857142857142857,0.17857142857142858,5,19,1.622723612152781,0.17857142857142858,109,5509,46568,962826,559,1015012,5,0.005427522039148306,0.9485858295271385,5.07506,1015012.0,0.10147032129243057,871.4349475850539
sympy__sympy-12236,0,1,891,891,2,31,0.8579199000000002,349.9,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,31,0.06451612903225806,0.22580645161290322,0.7096774193548387,0.6129032258064516,19,18,2.1068905956085184,0.6129032258064516,111,23839,86088,1538058,4389,1648096,8,0.014464570025047085,0.9332332582568006,8.24048,824048.0,0.18411007173119678,1470.06914138493
sympy__sympy-12454,0,1,449,449,1,21,0.23416605000000004,87.0,3,1,0,0,0,1,0,0,1,0,1,1,1.0,1,1,0,0,1,1.0,1.0,20,0.05,0.25,0.7,0.35,7,15,1.7334834339268832,0.35,30,2975,27532,552227,9,582764,1,0.005104982462883775,0.9475997144641741,2.91382,582764.0,0.0030252100840336134,490.7856654998717
sympy__sympy-12481,1,1,639,639,1,24,0.28273800000000004,105.2,3,1,0,0,0,1,0,0,1,0,1,0,0.15,1,1,0,0,1,0.15,0.15,23,0.043478260869565216,0.21739130434782608,0.7391304347826086,0.30434782608695654,7,17,1.613824394358762,0.30434782608695654,102,4147,40553,689035,396,733837,4,0.005651118708923099,0.9389482950573492,3.669185,733837.0,0.09549071618037135,692.7833564879132
sympy__sympy-13043,0,1,982,982,1,23,0.2780433,152.0,4,1,0,0,0,1,0,0,1,0,1,0,0.45,1,1,0,0,1,0.5650000000000001,0.68,22,0.13636363636363635,0.22727272727272727,0.6363636363636364,0.3181818181818182,7,9,2.4749525415173124,0.3181818181818182,107,4988,43888,775024,1179,824007,6,0.0060533466341912145,0.9405551166434266,4.120035,274669.0,0.23636728147554129,709.5387362637362
sympy__sympy-13146,0,1,1942,1942,4,31,0.5362815,212.1,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,32,0.125,0.375,0.5,0.6875,22,18,2.5969931551073864,0.6875,48,11410,54500,1244300,2241,1310258,10,0.00870820861234963,0.949660295911187,6.55129,327564.5,0.19640666082383873,1363.4399386162536
sympy__sympy-13177,0,1,544,544,1,31,0.35293065,92.2,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,31,0.03225806451612903,0.0967741935483871,0.8709677419354839,0.16129032258064516,5,26,1.0370104374629148,0.16129032258064516,107,4377,41911,849627,91,896022,2,0.004884924700509586,0.9482211374274292,4.48011,896022.0,0.02079049577336075,563.0776255707765
sympy__sympy-13437,0,1,547,547,1,31,0.3771129,116.6,3,1,0,0,0,1,0,0,1,0,1,0,0.52,1,1,0,0,1,0.52,0.52,34,0.029411764705882353,0.14705882352941177,0.8235294117647058,0.3235294117647059,11,27,1.3445030664988136,0.3235294117647059,322,4009,50208,1038768,115,1093307,4,0.003666856610265918,0.9501155668078591,5.466535,1093307.0,0.028685457720129707,691.2505871725382
sympy__sympy-13471,1,1,578,578,1,14,0.15816975,76.7,3,1,0,0,0,1,0,0,1,0,1,0,0.68,1,1,0,0,1,0.68,0.68,13,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.5384615384615384,7,9,1.896240625180289,0.5384615384615384,23,2613,37145,352276,458,392057,4,0.0066648472033403305,0.898532611329475,1.960285,392057.0,0.1752774588595484,737.5452821242292
sympy__sympy-13480,1,1,592,592,1,9,0.1019535,33.1,1,1,0,0,0,0,0,1,1,0,0,1,1.0,0,0,0,0,0,1.0,1.0,8,0.125,0.25,0.625,0.375,3,5,1.664497779200461,0.375,15,1171,28800,187981,16,217967,1,0.005372372882133534,0.8624287162735643,1.089835,217967.0,0.013663535439795047,571.2939130434781
sympy__sympy-13647,1,1,531,531,1,18,0.24356910000000004,116.3,4,1,0,0,0,1,0,0,1,1,1,0,0.34,1,2,0,0,2,0.34,0.34,17,0.058823529411764705,0.17647058823529413,0.7647058823529411,0.35294117647058826,6,12,1.6216407621868583,0.35294117647058826,94,4620,37896,503851,356,546461,2,0.008454400222522742,0.9220255425364299,2.732305,546461.0,0.07705627705627706,800.1790934320074
sympy__sympy-13773,1,1,1800,1800,2,31,0.4210839,185.7,2,1,0,0,0,0,1,0,1,0,0,0,0.35,1,0,0,0,0,0.35,0.35,32,0.09375,0.28125,0.625,0.28125,9,22,2.172204187695932,0.28125,840,7370,49683,996274,1032,1054167,5,0.0069913021371376645,0.9450817564958873,5.270835,351389.0,0.1400271370420624,768.6333252190846
sympy__sympy-13895,0,1,883,883,1,31,1.0493561000000002,422.8,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,31,0.03225806451612903,0.16129032258064516,0.7741935483870968,1.0,31,25,1.3721597626314754,1.0,45,17047,63555,1447320,2913,1527967,9,0.011156654561256885,0.9472194098432755,7.639835,1527967.0,0.17088050683404704,1296.9033624603244
sympy__sympy-13971,1,1,2691,2691,2,27,0.30093854999999997,113.0,3,1,0,0,0,1,0,0,1,0,1,0,0.72,1,1,0,0,1,0.72,0.72,26,0.038461538461538464,0.19230769230769232,0.7692307692307693,0.23076923076923078,6,17,1.7034651896016473,0.23076923076923078,107,3914,42528,790221,242,836770,2,0.0046775099489704455,0.9443706155813425,4.18385,836770.0,0.06182933060807358,532.7030003435507
sympy__sympy-14308,0,1,723,723,1,37,0.9557483999999998,478.6,3,1,0,0,0,1,0,0,1,0,1,0,0.34,1,1,0,0,1,0.34,0.34,36,0.027777777777777776,0.3055555555555556,0.6666666666666666,0.7222222222222222,26,26,1.852048033966748,0.7222222222222222,301,29936,134095,2021129,6209,2185461,13,0.01369779648321338,0.9248067112613769,10.927305,2185461.0,0.20740913949759487,2492.0229313619093
sympy__sympy-14317,0,1,1864,1864,1,31,0.39803535000000007,146.8,3,1,0,0,0,1,0,0,1,0,1,0,0.24,1,1,0,0,1,0.24,0.24,33,0.06060606060606061,0.21212121212121213,0.7272727272727273,0.6363636363636364,21,21,2.0167028044502624,0.6363636363636364,1347,6449,50191,1115396,746,1173383,7,0.0054960741718603386,0.950581353232491,5.866915,586691.5,0.11567684912389518,657.780945866719
sympy__sympy-14396,1,1,1849,1849,1,20,0.26369175,118.9,3,1,0,0,0,1,0,0,1,0,1,0,0.81,1,1,0,0,1,0.81,0.81,19,0.10526315789473684,0.2631578947368421,0.631578947368421,0.47368421052631576,9,14,2.0602489763846963,0.47368421052631576,38,3964,47360,683666,128,735028,3,0.005392991831603694,0.9301223898953509,3.67514,367514.0,0.03229061553985873,688.7663780663781
sympy__sympy-14774,1,1,588,588,1,10,0.1257564,44.4,2,1,0,1,0,0,0,0,0,0,1,,,1,1,0,0,1,,,9,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.2222222222222222,2,5,1.5487949406953985,0.2222222222222222,15,1574,21734,222775,10,246098,1,0.006395826053035783,0.9052288112865606,1.23049,246098.0,0.0063532401524777635,751.5323076923075
sympy__sympy-14817,1,1,580,580,1,31,0.40401060000000005,111.0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,31,0.06451612903225806,0.12903225806451613,0.8064516129032258,0.16129032258064516,5,24,1.503307408607834,0.16129032258064516,114,5796,51142,1005741,896,1062793,7,0.005453554925559352,0.9463188033793974,5.313965,531396.5,0.15458937198067632,783.6393080603607
sympy__sympy-15011,0,1,761,761,1,31,0.43682265,170.9,4,1,0,0,0,1,0,0,1,0,0,0,0.28,1,2,18,2,0,0.28,0.28,31,0.03225806451612903,0.3548387096774194,0.6129032258064516,0.2903225806451613,9,20,2.079799131837405,0.2903225806451613,115,7462,54570,1126007,1625,1188154,9,0.006280330664206828,0.947694490781498,5.94077,1188154.0,0.21777003484320556,945.2763098464314
sympy__sympy-15308,0,1,502,502,1,23,0.2317035,80.7,4,1,0,0,0,1,0,0,1,0,0,0,0.65,1,2,10,2,0,0.65,0.65,22,0.045454545454545456,0.2727272727272727,0.6818181818181818,0.5454545454545454,12,15,1.9268680175017443,0.5454545454545454,6916,2869,42869,615171,89,667825,2,0.004296035638078838,0.9211559914648298,3.339125,667825.0,0.031021261763680724,642.6953590873733
sympy__sympy-15345,1,1,704,704,1,14,0.15806279999999998,60.1,3,1,0,0,0,1,0,0,1,0,1,0,0.87,1,1,0,0,1,0.87,0.87,13,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.5384615384615384,7,7,2.2841591278514217,0.5384615384615384,88,2093,33446,340553,187,376180,3,0.005563825828061034,0.9052926790366314,1.8809,376180.0,0.08934543717152413,728.0271557271558
sympy__sympy-15609,1,1,532,532,1,17,0.17562269999999996,75.9,2,1,0,1,0,0,0,0,0,0,0,,,1,1,10,0,0,,,16,0.0625,0.1875,0.75,0.5,8,10,1.8716022614097982,0.5,92,2616,32646,411851,274,447205,3,0.005849666260439843,0.9209445332677407,2.236025,447205.0,0.10474006116207951,554.2038659015403
sympy__sympy-15678,0,1,1329,1329,1,19,0.2733972,126.6,4,1,0,0,0,1,0,0,1,0,0,0,0.35,1,2,10,2,0,0.35,0.35,18,0.1111111111111111,0.3888888888888889,0.5,0.3888888888888889,7,14,1.9927781074599387,0.3888888888888889,34,5266,48533,653568,943,707401,5,0.007444151195715018,0.9239003054844424,3.537005,353700.5,0.1790733004177744,920.5138687308497
sympy__sympy-16106,0,1,1507,1507,1,27,0.3144740999999999,106.9,4,1,0,0,0,1,0,0,1,0,0,0,0.69,1,2,24,2,0,0.69,0.69,26,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.5384615384615384,14,17,2.222683189255492,0.5384615384615384,1285,4403,47481,821319,147,874488,2,0.0050349461627832515,0.9391998517989956,4.37244,437244.0,0.033386327503974564,734.7143028174636
sympy__sympy-16281,0,1,1234,1234,1,31,1.0410389999999998,467.6,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,32,0.0625,0.3125,0.625,0.3125,10,19,2.2276721214294533,0.3125,2054,30471,112119,1829872,5236,1974516,7,0.015432136280485951,0.9267445794311112,9.87258,987258.0,0.17183551573627384,2414.67600016792
sympy__sympy-16792,1,1,2902,2902,1,32,0.3495001499999999,178.8,4,1,0,0,0,1,0,0,1,0,0,0,0.67,1,2,30,2,0,0.67,0.67,31,0.03225806451612903,0.5161290322580645,0.45161290322580644,0.2903225806451613,9,23,1.9792844184142648,0.2903225806451613,1547,4930,57428,1096786,335,1160691,4,0.004247469826163897,0.9449422800728187,5.803455,1160691.0,0.06795131845841786,731.1412827461606
sympy__sympy-17022,1,1,688,688,1,31,1.0432152,560.1,3,1,0,0,0,1,0,0,1,0,1,1,0.89,1,1,0,1,0,0.89,0.89,33,0.030303030303030304,0.18181818181818182,0.7575757575757576,0.18181818181818182,6,24,1.7466407621868583,0.18181818181818182,124,20919,101940,1816256,6429,1939239,14,0.010787221172841512,0.9365818241072915,9.696195,1939239.0,0.307328266169511,1884.8633078001933
sympy__sympy-17139,1,1,403,403,1,8,0.1064382,46.7,3,1,0,0,0,1,0,0,1,0,1,1,0.89,1,1,0,0,1,0.89,0.89,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2857142857142857,2,4,1.2516291673878228,0.2857142857142857,15,1050,23865,222201,18,247131,1,0.004248758755477864,0.8991223278342255,1.235655,247131.0,0.017142857142857144,722.2982608695651
sympy__sympy-17630,0,1,1236,1236,1,21,0.34110735,146.1,4,1,0,0,0,1,0,0,1,1,1,0,0.38,1,2,0,2,0,0.38,0.38,20,0.2,0.2,0.6,0.25,5,15,2.038760752862686,0.25,44,6228,55774,952810,925,1014856,8,0.00613683123517031,0.9388622622322773,5.07428,253714.0,0.1485228002569043,962.4991564050264
sympy__sympy-17655,1,1,1768,1768,1,31,0.49601069999999997,221.2,3,1,0,0,0,1,0,0,1,0,1,0,0.58,1,1,0,0,1,0.58,0.58,32,0.125,0.25,0.625,0.15625,5,21,2.1714652617904107,0.15625,58,10331,63674,1427987,2153,1502050,11,0.0068779334908957756,0.9506920541926035,7.51025,375512.5,0.20840189720259414,878.8096512183469
sympy__sympy-18057,1,1,427,427,1,20,0.2409678,105.5,3,1,0,0,0,1,0,0,1,0,0,0,0.45,1,1,17,0,0,0.45,0.45,19,0.05263157894736842,0.3684210526315789,0.5789473684210527,0.47368421052631576,9,15,1.7233083338141042,0.47368421052631576,34,3387,45049,656189,438,704659,4,0.004806580204041955,0.9312149564541147,3.523295,704659.0,0.12931798051372898,754.9512483323803
sympy__sympy-18189,1,1,657,657,1,20,0.30875684999999997,191.0,4,1,0,0,0,1,0,0,1,0,0,1,0.89,1,2,10,2,0,0.89,0.89,19,0.05263157894736842,0.2631578947368421,0.6842105263157895,0.42105263157894735,8,12,1.9910760598382222,0.42105263157894735,97,5636,52983,645511,572,704227,2,0.008003101272743021,0.9166234751010682,3.521135,704227.0,0.10149041873669269,1173.938099547511
sympy__sympy-18199,0,1,511,511,1,26,0.3225501,160.1,9,1,0,0,0,1,0,0,1,0,0,0,0.42,2,6,84,3,0,0.42,0.42,25,0.08,0.16,0.76,0.28,7,16,1.8931558784658322,0.28,108,5431,44293,837892,607,887724,5,0.006117892498118785,0.9438654356534238,4.43862,443862.0,0.11176578898913644,655.9046264839483
sympy__sympy-18532,1,1,1223,1223,2,26,0.29516925,112.5,4,1,0,0,0,1,0,0,1,0,0,0,0.65,1,2,6,2,0,0.65,0.65,25,0.08,0.24,0.68,0.24,6,15,2.049104007471253,0.24,40,4117,32138,798392,380,834687,5,0.004932387829210231,0.9565166343791146,4.173435,417343.5,0.09230021860578091,589.067443531008
sympy__sympy-18621,1,1,594,594,1,20,0.28792215,137.7,4,1,0,0,0,1,0,0,1,0,0,0,0.35,1,2,18,2,0,0.35,0.35,19,0.05263157894736842,0.21052631578947367,0.7368421052631579,0.42105263157894735,8,11,1.949137865273585,0.42105263157894735,36,5567,35962,708476,1319,750041,7,0.007422260916403236,0.9445830294610561,3.750205,750041.0,0.23693192024429674,860.7712842712842
sympy__sympy-18698,1,1,1557,1557,2,31,0.67873095,405.7,3,1,0,0,0,1,0,0,1,0,0,0,0.58,1,1,12,0,0,0.58,0.58,30,0.1,0.36666666666666664,0.5333333333333333,0.4666666666666667,14,14,2.52526580575707,0.4666666666666667,121,18980,74196,1513159,4399,1606456,10,0.01181482717235953,0.9419237128187763,8.03228,535485.3333333334,0.23177028451001053,1695.8377281947262
sympy__sympy-18835,0,1,612,612,1,15,0.1788855,97.9,5,1,0,0,0,1,0,0,1,0,0,0,0.54,1,3,24,3,0,0.54,0.54,14,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.35714285714285715,5,9,1.8542858719872461,0.35714285714285715,91,2834,35733,396639,582,435297,3,0.006510497430489987,0.9111916691362449,2.176485,435297.0,0.205363443895554,735.8906191369607
sympy__sympy-19007,0,1,2188,2188,1,15,0.4945491,269.3,3,1,0,0,0,1,0,0,1,0,0,0,0.25,1,1,12,0,0,0.25,0.25,14,0.07142857142857142,0.35714285714285715,0.5714285714285714,0.5714285714285714,8,7,2.345851989338261,0.5714285714285714,1303,18161,59062,621595,2626,700121,4,0.025939801834254365,0.8878393877629724,3.500605,700121.0,0.14459556191839656,2886.3770764119604
sympy__sympy-19254,0,1,3305,3305,3,31,0.5833279499999999,226.5,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,34,0.14705882352941177,0.3235294117647059,0.5294117647058824,0.4411764705882353,15,17,2.7633932480286383,0.4411764705882353,291,14389,64861,1386266,1683,1465807,6,0.009816435588041263,0.94573569371684,7.329035,293161.4,0.11696434776565431,974.2989615253657
sympy__sympy-19487,1,1,635,635,1,18,0.23013899999999995,105.9,3,1,0,0,0,1,0,0,1,0,1,0,0.68,1,1,0,0,1,0.68,0.68,17,0.058823529411764705,0.23529411764705882,0.7058823529411765,0.4117647058823529,7,12,1.7987949406953985,0.4117647058823529,98,3888,42116,578619,549,624721,4,0.00622357820531085,0.9262038574019442,3.123605,624721.0,0.1412037037037037,760.2471548619445
sympy__sympy-20049,1,1,1806,1806,1,10,0.23617305,118.4,3,1,0,0,0,1,0,0,1,0,0,0,0.27,1,1,13,0,0,0.27,0.27,9,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,4,6,1.75,0.4444444444444444,24,5331,61703,415456,628,482514,3,0.011048384088337334,0.8610237215914979,2.41257,482514.0,0.11780153817295066,2119.6112903225803
sympy__sympy-20154,1,1,1714,1714,1,18,0.21373650000000002,91.0,4,1,0,0,0,1,0,0,1,0,0,1,1.0,1,2,20,2,0,1.0,1.0,17,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.35294117647058826,6,10,2.5306390622295662,0.35294117647058826,95,3045,37435,512066,193,552641,2,0.005509906069220344,0.9265798230677782,2.763205,184213.66666666666,0.06338259441707718,686.9138529139689
sympy__sympy-20212,1,1,518,518,1,20,0.2491254,85.6,3,1,0,0,0,1,0,0,1,0,0,0,0.85,1,1,14,0,0,0.85,0.85,19,0.05263157894736842,0.21052631578947367,0.7368421052631579,0.5789473684210527,11,11,1.949137865273585,0.5789473684210527,98,2913,47425,628297,288,678733,4,0.004291820200284942,0.9256909565322446,3.393665,678733.0,0.09886714727085479,915.3661316485956
sympy__sympy-20442,1,1,508,508,1,17,0.24021869999999998,102.6,4,1,0,0,0,1,0,0,1,0,0,0,0.4,1,2,12,2,0,0.4,0.4,16,0.0625,0.1875,0.75,0.3125,5,11,1.6922718656836104,0.3125,97,3904,49243,591352,859,644596,5,0.0060565067111803365,0.9173994253765149,3.22298,644596.0,0.22003073770491804,1062.1983282674778
sympy__sympy-20590,1,1,476,476,1,20,0.2364546,73.2,2,1,0,1,0,0,0,0,0,0,0,,,1,1,11,0,0,,,19,0.05263157894736842,0.3157894736842105,0.631578947368421,0.7894736842105263,15,12,2.0985798617120746,0.7894736842105263,96,2879,44820,569821,239,617616,4,0.004661472500712417,0.9226137276236367,3.08808,617616.0,0.08301493574157694,829.1003121248497
sympy__sympy-20639,0,1,773,773,1,31,0.5434779000000001,217.3,3,1,0,0,1,0,0,0,0,0,0,,,1,2,4,2,0,,,30,0.1,0.2,0.7,0.2,6,17,2.2164858594679937,0.2,52,11015,65292,1381904,2367,1458263,14,0.007553507152002073,0.9476370174652995,7.291315,486087.6666666667,0.21488878801634134,1236.656768249468
sympy__sympy-21055,1,1,1356,1356,1,21,0.27675330000000004,100.3,3,1,0,0,0,1,0,0,1,0,1,0,0.52,1,1,0,0,1,0.52,0.52,20,0.15,0.25,0.6,0.3,6,11,2.563716987127796,0.3,98,3696,50256,651867,188,705917,3,0.005235743012280481,0.9234329248339394,3.529585,235305.66666666666,0.050865800865800864,897.2352846315107
sympy__sympy-21171,0,1,743,743,1,10,0.14621310000000004,53.0,2,1,0,1,0,0,0,0,0,0,0,,,1,1,14,0,0,,,9,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.5555555555555556,5,4,2.4056390622295662,0.5555555555555556,18,1589,27858,271822,14,301287,1,0.005274041030645199,0.9022028829654117,1.506435,301287.0,0.00881057268722467,998.7899877899878
sympy__sympy-21379,1,1,588,588,1,24,0.40502925,220.1,3,1,0,0,0,1,0,0,1,0,0,0,0.24,1,1,23,0,0,0.24,0.24,23,0.043478260869565216,0.391304347826087,0.5652173913043478,0.6521739130434783,15,14,2.2026706871943627,0.6521739130434783,730,9284,59405,961649,2442,1031068,11,0.009004255781383964,0.9326727238164699,5.15534,1031068.0,0.26303317535545023,1345.9496767499404
sympy__sympy-21612,0,1,664,664,1,31,1.0702695,525.2,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,31,0.06451612903225806,0.25806451612903225,0.6774193548387096,0.6451612903225806,20,23,1.8846142455952377,0.6451612903225806,121,36940,111116,1890439,6537,2038616,15,0.018120136406267782,0.9273149038367205,10.19308,1019308.0,0.1769626421223606,2379.8420390756005
sympy__sympy-21614,1,1,418,418,1,27,0.3037782,107.5,3,1,0,0,0,1,0,0,1,0,1,0,0.68,1,1,0,0,1,0.68,0.68,26,0.038461538461538464,0.19230769230769232,0.7692307692307693,0.5,13,17,1.7034651896016473,0.5,843,4250,47618,812694,354,865405,5,0.004910995429885429,0.9390909458577198,4.327025,865405.0,0.08329411764705882,803.4671961050365
sympy__sympy-21627,1,1,618,618,1,31,1.1750313499999996,401.3,1,1,0,0,0,0,1,0,0,0,0,,,1,0,0,0,0,,,30,0.03333333333333333,0.3333333333333333,0.6,0.8666666666666667,26,13,2.407177622242602,0.8666666666666667,51,16865,74427,1496864,3349,1588207,12,0.010618892877313851,0.9424867161522396,7.941035,1588207.0,0.19857693447969166,1661.366126527014
sympy__sympy-21847,1,1,1051,1051,1,15,0.2034702,69.7,3,1,0,0,1,0,0,0,0,1,1,,,1,2,0,2,0,,,14,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.42857142857142855,6,9,2.0349409139562287,0.42857142857142855,91,2456,44299,444733,223,491579,3,0.004996145075359199,0.9047030080617764,2.457895,491579.0,0.09079804560260586,1204.1110694183867
